,district,home_size,home_price
9248,الرمال,300,1300000
9249,النرجس,270,2000000
9250,المهدية,250,1350000
9251,طويق,300,1200000
9252,الملقا,405,4500000
9253,الرفيعة,1800,15000000
9254,لبن,200,1200000
9255,العارض,250,2200000
9256,الحزم,306,1150000
9257,طويق,200,980000
9258,طويق,315,1350000
9259,طويق,300,1200000
9260,نمار,366,1500000
9261,المونسية,336,1700000
9262,بدر,360,1220000
9263,الاندلس,275,2000000
9264,طويق,375,1200000
9265,الروضة,750,3500000
9266,المهدية,400,2200000
9267,المونسية,350,1950000
9268,طويق,250,1000000
9269,طويق,300,1220000
9270,طويق,375,1600000
9271,طويق,360,1450000
9272,الدولي,300,1300000
9273,الصحافة,437,3000000
9274,الرمال,300,1350000
9275,الملقا,405,4500000
9276,المونسية,375,2300000
9277,الرمال,215,1100000
9278,طويق,420,840000
9279,طويق,300,1130000
9280,طويق,375,1080000
9281,النرجس,325,3300000
9282,الندوة,900,2000000
9283,عكاظ,360,1050000
9284,العارض,450,3000000
9285,الاندلس,600,2200000
9286,البيضاء,220,830000
9287,العارض,190,1600000
9288,النرجس,312,2600000
9289,المونسية,350,1550000
9290,طويق,300,1350000
9291,الرمال,240,1150000
9292,البيضاء,270,1100000
9293,الغربية,200,1100000
9294,الواحة,262,2300000
9295,عكاظ,300,1050000
9296,طويق,300,1220000
9297,لبن,200,1300000
9298,البديعة,570,1250000
9299,النرجس,312,3150000
9300,الرمال,270,1500000
9301,طويق,600,1850000
9302,طويق,200,950000
9303,بدر,248,850000
9304,المهدية,200,1350000
9305,الرمال,300,1300000
9306,النرجس,325,3200000
9307,اليرموك,240,1700000
9308,اشبيلية,900,3300000
9309,النرجس,228,2100000
9310,عكاظ,360,1280000
9311,المونسية,284,1850000
9312,الرمال,290,1400000
9313,الياسمين,258,2375000
9314,عكاظ,233,1050000
9315,طويق,300,1200000
9316,طويق,360,1500000
9317,العزيزية,240,850000
9318,طويق,300,1220000
9319,الرمال,300,1350000
9320,حطين,7000,75000000
9321,المونسية,300,2150000
9322,قرطبة,448,2850000
9323,العزيزية,505,1250000
9324,طويق,200,880000
9325,طويق,300,1150000
9326,طويق,250,970000
9327,عكاظ,350,1000000
9328,المهدية,325,1800000
9329,الملقا,600,5500000
9330,المهدية,659,2000000
9331,نمار,450,1700000
9332,لبن,200,1150000
9333,طيبة,280,1050000
9334,طويق,300,1350000
9335,طويق,220,1140000
9336,طويق,300,950000
9337,عكاظ,324,1100000
9338,عكاظ,280,1200000
9339,ديراب,450,1335000
9340,لبن,200,1300000
9341,الملقا,405,4500000
9342,طويق,480,1500000
9343,بدر,300,900000
9344,طويق,200,950000
9345,قرطبة,360,3300000
9346,المهدية,200,1200000
9347,طويق,300,1250000
9348,المهدية,360,2000150
9349,البديعة,325,1450000
9350,الرمال,318,1450000
9351,الملقا,350,3000000
9352,القادسية,455,2250000
9353,طويق,330,1250000
9354,البيضاء,276,1130000
9355,الرمال,262,1600000
9356,الرمال,250,1200000
9357,البيضاء,230,870000
9358,المونسية,280,1700000
9359,النرجس,325,3100000
9360,البيضاء,300,1150000
9361,طويق,300,1150000
9362,الرمال,300,1350000
9363,الرفيعة,1800,15000000
9364,عكاظ,326,1099000
9365,الرحمانية,170,1800000
9366,البيضاء,285,850000
9367,طويق,270,950000
9368,اشبيلية,300,2000000
9369,لبن,360,1800000
9370,البجادي,372,1250000
9371,الدولي,3001,1350000
9372,طويق,240,1040000
9373,الرمال,378,1550000
9374,الرمال,335,1750000
9375,السعادة,310,1750000
9376,طويق,200,930000
9377,المونسية,312,2000000
9378,البيضاء,242,920000
9379,المونسية,300,1850000
9380,المهدية,200,1220000
9381,المهدية,466,2500000
9382,السليمانية,400,2000000
9383,الحمراء,618,3600000
9384,الرمال,300,1350000
9385,الملقا,405,4500000
9386,طويق,360,1500000
9387,الرحمانية,788,7500000
9388,الملقا,300,2900000
9389,الرمال,372,1450000
9390,طيبة,200,870000
9391,طويق,200,940000
9392,طويق,375,1600000
9393,الرمال,250,1250000
9394,النرجس,336,2990000
9395,الرمال,300,1400000
9396,طيبة,285,920000
9397,طويق,300,1150000
9398,العارض,300,2200000
9399,عكاظ,300,1100000
9400,النرجس,325,3200000
9401,طيبة,420,720000
9402,الحزم,300,1300000
9403,المهدية,340,1650000
9404,نمار,300,1300000
9405,الرمال,390,1650000
9406,طويق,300,1220000
9407,لبن,200,1300000
9408,الرمال,240,1250000
9409,طويق,300,1220000
9410,قرطبة,312,2750000
9411,النرجس,216,2300000
9412,الوادي,750,5000000
9413,المهدية,225,1450000
9414,العارض,400,3200000
9415,الرمال,312,1400000
9416,طويق,216,1050000
9417,الملقا,425,4500000
9418,الرمال,312,1580000
9419,طيبة,221,820000
9420,النرجس,260,2200000
9421,الرمال,258,1160000
9422,طويق,375,1600000
9423,طويق,270,920000
9424,الرمال,247,1180000
9425,طويق,200,900000
9426,البيضاء,375,1250000
9427,شبرا,260,1150000
9428,طويق,300,1220000
9429,الرمال,300,1350000
9430,المهدية,200,1250000
9431,الرمال,502,2000000
9432,البيضاء,230,870000
9433,المهدية,200,1200000
9434,الغربية,250,1050000
9435,البيضاء,273,990000
9436,القيروان,250,1700000
9437,الملقا,600,6800000
9438,فيصل,500,2000000
9439,بدر,300,950000
9440,البيضاء,250,550000
9441,بدر,420,950000
9442,الرائد,298,2200000
9443,الرمال,360,1450000
9444,الملقا,600,5400000
9445,نمار,300,1350000
9446,الاندلس,2340,8000000
9447,طويق,300,1140000
9448,المهدية,200,1250000
9449,المهدية,200,1200000
9450,الرفيعة,1800,15000000
9451,الرمال,300,1350000
9452,الغربية,200,950000
9453,بدر,275,900000
9454,طيبة,330,1150000
9455,البديعة,315,1400000
9456,طويق,375,1350000
9457,البيضاء,300,650000
9458,نمار,250,1250000
9459,المونسية,262,2000000
9460,عكاظ,310,950000
9461,الرمال,276,1200000
9462,الدولي,264,1130000
9463,المهدية,200,1300000
9464,شبرا,250,620000
9465,طويق,375,1100000
9466,النرجس,300,2300000
9467,الحزم,300,1100000
9468,البيضاء,385,1100000
9469,طويق,200,950000
9470,قرطبة,312,2650000
9471,الرفيعة,1800,15000000
9472,الملقا,405,4500000
9473,عكاظ,325,1097000
9474,طويق,300,1250000
9475,طويق,375,1280000
9476,بدر,225,820000
9477,الخليج,337,1650000
9478,الملقا,444,4500000
9479,الضباط,500,1800000
9480,اليرموك,312,2100000
9481,قرطبة,285,2000000
9482,طويق,375,1300000
9483,طويق,300,1140000
9484,الغربي,313,1350000
9485,العارض,440,3500000
9486,المهدية,200,1380000
9487,البديعة,315,1500000
9488,الحزم,221,1050000
9489,الرمال,240,1150000
9490,النرجس,420,2500000
9491,طويق,200,880000
9492,البيضاء,230,920000
9493,لبن,200,1300000
9494,طويق,300,1220000
9495,عكاظ,383,1350000
9496,المهدية,200,1260000
9497,طويق,300,1225000
9498,طويق,300,1150000
9499,اليرموك,312,2100000
9500,عكاظ,300,1050000
9501,الدولي,277,1450000
9502,البيضاء,315,950000
9503,طويق,266,1320000
9504,الملقا,600,7500000
9505,طويق,400,1000000
9506,بدر,420,1250000
9507,الملقا,510,4000000
9508,النرجس,910,5500000
9509,طويق,200,1180000
9510,طويق,200,930000
9511,النهضة,375,2000000
9512,القيروان,319,3380000
9513,المهدية,200,1400000
9514,طويق,300,1200000
9515,الرمال,300,1350000
9516,الملقا,405,4500000
9517,طويق,400,2000000
9518,النرجس,312,2500000
9519,نمار,475,1900000
9520,الحزم,312,1180000
9521,اشبيلية,280,1750000
9522,البيضاء,250,850000
9523,الغدير,1169,9300000
9524,عكاظ,300,1050000
9525,بدر,247,880000
9526,حطين,600,6700000
9527,الفيحاء,700,2200000
9528,طويق,300,1150000
9529,الرمال,300,1170000
9530,الرمال,400,1700000
9531,النهضة,790,2000000
9532,طويق,375,1300000
9533,بدر,251,1100000
9534,اليرموك,240,1700000
9535,العزيزية,250,580000
9536,البيان,375,1400000
9537,الرمال,300,1350000
9538,طويق,300,1220000
9539,الرمال,300,1300000
9540,العزيزية,225,800000
9541,بدر,247,1000000
9542,طويق,375,1500000
9543,فهد,960,4200000
9544,طويق,405,1230000
9545,طويق,375,1600000
9546,الملقا,2000,18000000
9547,الرمال,264,1260000
9548,طويق,225,1050000
9549,البيضاء,250,890000
9550,الاندلس,950,4500000
9551,طويق,300,1240000
9552,الرمال,300,1850000
9553,طويق,250,1050000
9554,بدر,270,750000
9555,الرمال,330,1670000
9556,عكاظ,325,1090000
9557,الرمال,300,1350000
9558,لبن,200,1300000
9559,النرجس,450,2500000
9560,الرمال,360,1550000
9561,اليرموك,400,2400000
9562,طيبة,220,770000
9563,الرمال,300,1150000
9564,الحزم,276,1400000
9565,الدريهمية,312,1250000
9566,الياسمين,750,4500000
9567,حطين,2700,30000000
9568,نمار,360,1750000
9569,حطين,700,7300000
9570,العزيزية,250,1000000
9571,الحمراء,618,3000000
9572,طويق,300,1200000
9573,الملقا,383,3250000
9574,السويدي,312,1250000
9575,طويق,360,1450000
9576,طيبة,350,1100000
9577,عكاظ,310,1080000
9578,الرمال,360,1700000
9579,طويق,300,1220000
9580,لبن,200,1300000
9581,طويق,375,1250000
9582,عكاظ,250,1080000
9583,الرمال,360,1950000
9584,بدر,365,660000
9585,عكاظ,300,1050000
9586,النرجس,312,3000000
9587,بدر,250,1100000
9588,السويدي,637,770000
9589,السويدي,625,900000
9590,غرناطة,675,3250000
9591,طويق,400,600000
9592,طويق,360,1500000
9593,بدر,320,1300000
9594,الوادي,480,1700000
9595,لبن,200,1000000
9596,طويق,270,1280000
9597,طويق,255,1200000
9598,النرجس,325,2750000
9599,الجنادرية,378,1300000
9600,قرطبة,200,1850000
9601,الملقا,405,4500000
9602,الرمال,300,1350000
9603,عكاظ,360,1170000
9604,طويق,360,1450000
9605,العارض,270,1860000
9606,طويق,300,1200000
9607,الرمال,414,1650000
9608,الرمال,312,1450000
9609,الرمال,270,1100000
9610,البيضاء,246,840000
9611,الربيع,888,4500000
9612,طويق,375,1350000
9613,عكاظ,300,980000
9614,الغربية,200,1050000
9615,اليرموك,319,1650000
9616,طيبة,303,900000
9617,الرمال,300,1800000
9618,قرطبة,382,2250000
9619,المهدية,200,1250000
9620,طويق,375,1180000
9621,حطين,600,6500000
9622,عكاظ,210,880000
9623,الرفيعة,1800,15000000
9624,طويق,300,1220000
9625,الملقا,2350,32000000
9626,المهدية,225,1500000
9627,السويدي,440,1300000
9628,الرمال,375,1400000
9629,طويق,375,1600000
9630,الحزم,312,1100000
9631,عكاظ,360,1300000
9632,الحزم,250,970000
9633,العارض,351,3000000
9634,النخيل,311,3200000
9635,الملقا,1050,13000000
9636,بدر,360,1200000
9637,بدر,226,820000
9638,البيضاء,250,500000
9639,الرمال,282,1200000
9640,الرمال,228,1200000
9641,العزيزية,319,1000000
9642,بدر,330,1050000
9643,الرمال,250,1400000
9644,الياسمين,325,2200000
9645,الرفيعة,1800,15000000
9646,لبن,200,1300000
9647,الرمال,300,1350000
9648,الصحافة,312,3200000
9649,الشهداء,618,4000000
9650,بدر,250,870000
9651,النخيل,386,2900000
9652,المهدية,200,1250000
9653,طويق,350,1270000
9654,المهدية,360,2100000
9655,الوسطى,200,980000
9656,عكاظ,326,1099000
9657,الحزم,281,1100000
9658,طويق,365,1080000
9659,طويق,300,1100000
9660,طويق,360,1160000
9661,طويق,360,1600000
9662,طويق,250,1100000
9663,عكاظ,360,1280000
9664,العزيزية,300,1250000
9665,طويق,375,950000
9666,المونسية,375,2200000
9667,الرفيعة,1800,15000000
9668,الملقا,405,4500000
9669,طويق,200,930000
9670,الرمال,360,1450000
9671,الرمال,300,1250000
9672,فهد,390,4600000
9673,طويق,250,1200000
9674,طويق,360,1450000
9675,الرمال,360,1800000
9676,طويق,300,1250000
9677,الرمال,386,2150000
9678,عكاظ,303,1070000
9679,الغربية,300,1100000
9680,المونسية,300,1950000
9681,المهدية,200,1200000
9682,عكاظ,300,1050000
9683,طويق,300,1250000
9684,الملقا,700,9000000
9685,طويق,300,1130000
9686,طويق,300,1250000
9687,فيصل,600,3000000
9688,القدس,400,3350000
9689,لبن,200,1300000
9690,الرفيعة,1800,15000000
9691,العزيزية,450,750000
9692,النفل,360,2000000
9693,السويدي,520,922500
9694,البيضاء,245,850000
9695,طويق,390,1650000
9696,المونسية,325,1850000
9697,العارض,250,2100000
9698,المونسية,390,2070000
9699,بدر,420,1250000
9700,اليرموك,450,2200000
9701,بدر,275,890000
9702,طيبة,215,760000
9703,الحزم,250,950000
9704,الرمال,262,1100000
9705,المونسية,618,2800000
9706,الخليج,360,1680000
9707,الرمال,320,1350000
9708,طيبة,255,880000
9709,الرمال,300,1450000
9710,الملقا,405,4500000
9711,الرمال,300,1350000
9712,القيروان,780,8000000
9713,العزيزية,270,970000
9714,المهدية,450,2400000
9715,نمار,225,1080000
9716,العقيق,412,5000000
9717,طويق,200,950000
9718,بدر,300,1200000
9719,الرمال,250,1250000
9720,النرجس,270,2900000
9721,النرجس,510,4000000
9722,العارض,300,2350000
9723,طويق,300,1260000
9724,الملقا,600,5400000
9725,النرجس,480,5000000
9726,طويق,300,1300000
9727,طويق,360,950000
9728,النرجس,241,2500000
9729,عكاظ,405,1450000
9730,قرطبة,428,4000000
9731,طويق,200,950000
9732,الرمال,300,1350000
9733,الرفيعة,1800,15000000
9734,الرمال,250,1150000
9735,المهدية,537,3000000
9736,عكاظ,329,1090000
9737,القيروان,300,2900000
9738,القيروان,318,3375000
9739,حطين,700,7000000
9740,طويق,300,1200000
9741,اشبيلية,300,2000000
9742,النرجس,216,2200000
9743,النرجس,360,3600000
9744,طويق,292,1350000
9745,الحزم,312,1180000
9746,طويق,375,1600000
9747,طويق,375,1700000
9748,لبن,400,1360000
9749,طويق,300,1350000
9750,الغربي,400,1000000
9751,العزيزية,250,850000
9752,نمار,450,2000000
9753,لبن,200,1300000
9754,طويق,300,1220000
9755,نمار,450,1750000
9756,المونسية,250,1350000
9757,الرمال,500,2400000
9758,بدر,315,950000
9759,طويق,300,1200000
9760,المهدية,200,1430000
9761,النرجس,225,2200000
9762,الغربي,325,1500000
9763,بدر,345,930000
9764,عكاظ,360,1300000
9765,عكاظ,262,880000
9766,طويق,375,1280000
9767,قرطبة,420,3100000
9768,طيبة,210,780000
9769,الخليج,338,1700000
9770,العارض,442,3200000
9771,الملز,285,1000000
9772,العارض,500,4000000
9773,طويق,200,970000
9774,بدر,360,1280000
9775,الرمال,300,1350000
9776,الرفيعة,1800,15000000
9777,طويق,375,1200000
9778,الرمال,300,1300000
9779,الغربية,300,1100000
9780,عكاظ,363,1050000
9781,الرمال,405,1900000
9782,بدر,330,1150000
9783,طويق,300,1210000
9784,النرجس,312,3150000
9785,طويق,300,1170000
9786,الرمال,414,1650000
9787,البيضاء,211,930000
9788,القادسية,375,1700000
9789,المهدية,375,2500000
9790,النرجس,300,2650000
9791,طويق,300,1200000
9792,السلام,487,1800000
9793,المهدية,200,1300000
9794,المونسية,350,1650000
9795,لبن,252,1550000
9796,النفل,360,2400000
9797,الرفيعة,1800,15000000
9798,لبن,200,1300000
9799,عكاظ,360,1300000
